Node,Eigenvector Centrality
10.1212/wnl.42.10.1859,1.132975953402734e-10
10.1006/bbrc.1993.1275,1.132975953402734e-10
10.1056/nejm198611063151919,1.132975953402734e-10
10.1212/wnl.40.10.1578,1.132975953402734e-10
10.1136/jnnp.51.9.1113,1.132975953402734e-10
8105682,1.132975953402734e-10
10.1038/356560a0,1.132975953402734e-10
10.1136/bmj.306.6874.391-a,1.132975953402734e-10
10.1136/jnnp.53.6.459,1.132975953402734e-10
2378641,1.132975953402734e-10
10.1073/pnas.83.19.7358,1.8727280779404792e-09
10.1006/bbrc.1993.1447,1.1342265083675266e-10
10.1128/mr.54.3.242-246.1990,1.132975953402734e-10
10.1002/ana.410160305,1.132975953402734e-10
10.1002/ana.410210611,1.132975953402734e-10
10.1073/pnas.90.10.4451,1.132975953402734e-10
10.1126/science.183.4120.90,1.132975953402734e-10
3762648,1.132975953402734e-10
10.1073/pnas.78.11.6675,1.132975953402734e-10
10.1126/science.142303,1.132975953402734e-10
10.1212/wnl.39.7.910,1.132975953402734e-10
10.1093/infdis/125.4.427,1.132975953402734e-10
10.1136/vr.130.10.197,1.132975953402734e-10
4163198,1.132975953402734e-10
10.1212/wnl.41.9.1390,1.132975953402734e-10
10.1016/0169-328x(90)90038-f,1.132975953402734e-10
10.1016/0169-328x(92)90056-h,1.132975953402734e-10
10.1016/0092-8674(84)90533-6,0.00013507947290904086
1678248,1.132975953402734e-10
1347972,1.132975953402734e-10
10.1212/wnl.38.8.1249,1.3720204870284877e-10
10.1016/s0140-6736(89)90256-0,1.132975953402734e-10
10.1016/0014-4886(89)90095-2,1.132975953402734e-10
10.1016/0014-4886(90)90130-k,1.132975953402734e-10
10.1021/bi00059a016,1.8727280779404792e-09
10.1093/hmg/2.5.541,1.132975953402734e-10
10.1111/j.1440-1746.1992.tb01485.x,2.3963350368334252e-11
2971031,2.3963350368334252e-11
10.1111/j.1365-2990.1990.tb01286.x,2.3963350368334252e-11
679079,2.3963350368334252e-11
10.1016/s0021-9258(18)43894-x,1.4054073696007566e-10
10.1016/s0021-9258(18)41847-9,1.4054073696007566e-10
10.1016/s0021-9258(18)33779-7,1.4054073696007566e-10
10.1073/pnas.90.17.8103,1.4054073696007566e-10
10.1021/tx00040a007,1.4054073696007566e-10
10.1021/tx00016a002,1.4054073696007566e-10
10.1021/tx00030a017,1.4054073696007566e-10
10.1161/01.res.69.5.1293,1.4054073696007566e-10
1852778,1.4054679697282924e-10
10.1016/0014-5793(93)80269-z,1.4054073696007566e-10
10.1021/bi00011a008,1.4054073696007566e-10
10.1016/s0162-0134(00)80291-3,1.4054073696007566e-10
10.1016/0003-9861(92)90434-x,1.4054073696007566e-10
10.1016/0003-9861(92)90433-w,1.4054073696007566e-10
10.1021/ic00236a004,1.4054073696007566e-10
10.1002/bms.1200220106,1.4054073696007566e-10
10.1006/abbi.1993.1016,1.4054073696007566e-10
10.1006/abbi.1994.1147,1.4054073696007566e-10
10.1038/329442a0,1.4054073696007566e-10
10.1073/pnas.91.17.8137,1.4054073696007566e-10
8138924,1.4054073696007566e-10
10.1016/0014-5793(93)81748-o,1.4054073696007566e-10
10.1016/0014-5793(94)00461-7,1.4054073696007566e-10
10.1016/0014-5793(94)00424-2,1.4054073696007566e-10
10.1073/pnas.91.3.1044,1.4054073696007566e-10
10.1002/jnr.490040511,1.4054073696007566e-10
10.1164/ajrccm/151.4.1250,1.4054073696007566e-10
10.1111/j.1432-1033.1987.tb11202.x,1.4054073696007566e-10
10.1126/science.1948068,1.4054073696007566e-10
10.1016/0006-2952(91)90406-u,1.4054073696007566e-10
10.1016/s0022-2828(08)80015-6,1.4054073696007566e-10
10.1006/meth.1995.1005,1.4054073696007566e-10
10.1126/science.2432665,1.4054073696007566e-10
7929318,1.4054073696007566e-10
10.1161/01.cir.83.6.2038,1.4054073696007566e-10
1512218,1.4054073696007566e-10
10.1021/ja00095a062,1.4054073696007566e-10
10.1084/jem.174.4.761,1.4054073696007566e-10
10.1016/0092-8674(93)90151-f,1.4054073696007566e-10
1385411,1.4054073696007566e-10
10.1111/j.1432-1033.1975.tb20976.x,1.4054073696007566e-10
7961919,1.4054073696007566e-10
10.1006/bbrc.1994.2441,1.4054073696007566e-10
10.1021/cen-v071n051.p026,1.4054073696007566e-10
10.3109/10715769209061085,1.4054073696007566e-10
10.1152/ajpcell.1994.267.5.c1405,1.4054073696007566e-10
10.4049/jimmunol.140.8.2829,1.4054073696007566e-10
10.1016/0014-5793(95)00413-4,1.4054073696007566e-10
10.1016/0891-5849(94)90034-5,1.4054073696007566e-10
10.1016/s0021-9258(18)69208-7,1.4054073696007566e-10
10.1073/pnas.87.9.3547,1.4054073696007566e-10
10.1016/s0076-6879(96)69023-5,1.4054073696007566e-10
1849898,1.4054073696007566e-10
10.1073/pnas.88.23.10860,1.4054073696007566e-10
10.1038/jcbfm.1993.48,1.4054073696007566e-10
10.1021/j100292a032,1.4054073696007566e-10
1331403,1.4054073696007566e-10
10.1038/345161a0,1.4054073696007566e-10
10.1073/pnas.87.3.1223,1.4054073696007566e-10
10.1016/0304-3940(94)90612-2,1.4054073696007566e-10
10.1093/cercor/1.3.199,1.4054073696007566e-10
10.1042/bst0210358,1.4054073696007566e-10
10.1172/jci117607,1.4054073696007566e-10
7961920,1.4054073696007566e-10
10.1016/0028-3908(94)90022-1,1.4054073696007566e-10
10.1152/ajplung.1995.268.5.l699,1.4054073696007566e-10
10.1074/jbc.270.2.655,1.4054073696007566e-10
10.1021/bi00184a036,1.4054073696007566e-10
10.1016/0014-2999(88)90522-5,1.4054073696007566e-10
10.1016/0925-4439(95)00012-s,1.4054073696007566e-10
10.1006/bbrc.1995.1561,1.4054073696007566e-10
10.1006/abbi.1994.1013,1.4054073696007566e-10
10.1152/ajpheart.1986.250.5.h822,1.4054073696007566e-10
3339013,1.4054073696007566e-10
10.1016/0003-9861(85)90780-5,1.4054073696007566e-10
10.1021/jo00066a001,1.4054073696007566e-10
10.1016/0014-5793(75)81047-7,1.4054073696007566e-10
10.1073/pnas.89.16.7674,1.4054073696007566e-10
7118890,1.4054073696007566e-10
10.1006/bbrc.1995.1226,1.4054073696007566e-10
2324089,1.2133959745684537e-08
2303472,1.2133959745684537e-08
10.1016/0024-3205(82)90464-7,1.2133959745684537e-08
2203788,1.2133959745684537e-08
2185248,1.2133959745684537e-08
2174047,1.2133959745684537e-08
10.1146/annurev.bi.51.070182.002003,1.2133959745684537e-08
2156848,1.2133959745684537e-08
10.1016/0167-4838(91)90020-z,1.2133959745684537e-08
10.1016/0006-291x(89)92521-7,1.2133959745684537e-08
2914892,1.2133959745684537e-08
10.1111/j.1432-1033.1992.tb19822.x,1.2133959745684537e-08
2152921,1.2133959745684537e-08
2040628,1.2133959745684537e-08
10.1016/0304-4165(91)90224-5,1.2133959745684537e-08
10.1016/0304-4165(91)90135-4,1.2133959745684537e-08
6286650,1.2133959745684537e-08
2644253,1.2133959745684537e-08
2550429,1.2133959745684537e-08
10.1016/0014-4827(91)90164-p,1.2133959745684537e-08
10.1016/s0006-291x(88)81351-2,1.2133959745684537e-08
10.1038/353664a0,1.2133959745684537e-08
10.1021/bi00288a007,1.2133959745684537e-08
10.1021/bi00440a047,1.2133959745684537e-08
10.1159/000132887,1.2133959745684537e-08
2538468,1.2133959745684537e-08
2506181,1.2133959745684537e-08
10.1038/339280a0,1.2133959745684537e-08
10.1073/pnas.86.8.2597,1.2133959745684537e-08
10.1111/j.1432-1033.1989.tb15138.x,1.2133959745684537e-08
1648379,1.2133959745684537e-08
10.1016/0014-5793(81)81162-3,1.2133959745684537e-08
10.1128/mcb.4.3.442-448.1984,1.2133959745684537e-08
10.1016/0014-5793(90)80593-8,1.2133959745684537e-08
10.1021/bi00508a009,1.2133959745684537e-08
10.1016/0014-5793(91)80686-w,1.2133959745684537e-08
1249063,1.2133959745684537e-08
10.1126/science.2157286,1.2133959745684537e-08
10.1073/pnas.82.23.7894,1.2133959745684537e-08
10.1083/jcb.109.2.675,1.2133959745684537e-08
10.1083/jcb.109.5.1895,1.2133959745684537e-08
2844799,1.2133959745684537e-08
2843516,1.2133959745684537e-08
2841321,1.2133959745684537e-08
10.1042/bj2630047,1.2133959745684537e-08
10.1128/mcb.8.6.2504-2512.1988,1.2133959745684537e-08
10.1128/mcb.8.3.1179-1185.1988,1.2133959745684537e-08
1697860,1.2133959745684537e-08
10.1016/0006-291x(90)91199-3,1.2133959745684537e-08
1851166,1.2133959745684537e-08
10.1016/0014-5793(88)80306-5,1.2133959745684537e-08
10.1073/pnas.86.3.787,1.2133959745684537e-08
1847143,1.2133959745684537e-08
10.1016/0006-291x(91)91454-k,1.2133959745684537e-08
10.1126/science.2928784,1.2133959745684537e-08
1714895,1.2133959745684537e-08
2659591,1.2133959745684537e-08
1655778,1.2133959745684537e-08
10.1104/pp.90.2.380,1.2133959745684537e-08
1653232,1.2133959745684537e-08
1651925,1.2133959745684537e-08
10.1016/0014-5793(90)80267-m,1.2133959745684537e-08
10.1016/0014-5793(90)80773-c,1.2133959745684537e-08
10.1111/j.1432-1033.1980.tb04808.x,1.2133959745684537e-08
3745154,1.2133959745684537e-08
10.1073/pnas.87.7.2695,1.2133959745684537e-08
10.1073/pnas.82.1.168,1.2133959745684537e-08
10.1042/bj2280171,1.2133959745684537e-08
10.1021/bi00444a028,1.2133959745684537e-08
10.1021/bi00467a026,1.2133959745684537e-08
10.1016/0092-8674(84)90055-2,1.2133959745684537e-08
10.1016/0092-8674(83)90420-8,1.2133959745684537e-08
3611103,1.2133959745684537e-08
10.1038/326808a0,1.2133959745684537e-08
10.1042/bj2730615,1.2133959745684537e-08
10.1002/j.1460-2075.1990.tb08259.x,1.2133959745684537e-08
10.1093/nar/18.13.4018,1.2133959745684537e-08
3417657,1.2133959745684537e-08
3343227,1.2133959745684537e-08
10.1038/353662a0,1.2133959745684537e-08
10.1038/348674a0,1.2133959745684537e-08
10.1016/0003-9861(88)90189-0,1.2133959745684537e-08
10.1016/0003-9861(89)90558-4,2.450639394569689e-08
10.1042/bj2430335,1.2133959745684537e-08
10.1002/j.1460-2075.1989.tb08366.x,1.2133959745684537e-08
10.1002/j.1460-2075.1988.tb03184.x,1.2133959745684537e-08
10.1002/j.1460-2075.1989.tb08353.x,1.2133959745684537e-08
10.1126/science.2544030,2.450639394569689e-08
10.1126/science.3306917,1.2133959745684537e-08
35530,1.2133959745684537e-08
10.1016/0167-4838(86)90055-5,1.2133959745684537e-08
10.1016/0167-4838(86)90278-5,1.2133959745684537e-08
10.1038/302842a0,1.2133959745684537e-08
10.1073/pnas.81.6.1619,1.2133959745684537e-08
10.1016/0022-510x(81)90032-0,1.2133959745684537e-08
2732227,1.2133959745684537e-08
10.1073/pnas.88.1.258,1.2133959745684537e-08
10.1073/pnas.84.7.1814,1.2133959745684537e-08
10.1073/pnas.78.2.761,1.2133994962773699e-08
10.1101/gad.2.11.1476,1.2133959745684537e-08
10.1016/0378-1119(90)90185-t,1.2133959745684537e-08
10.1146/annurev.ge.23.120189.001115,1.2133959745684537e-08
10.1016/0092-8674(90)90181-d,1.2133959745684537e-08
3049611,1.2133959745684537e-08
3049606,1.2133959745684537e-08
10.1002/j.1460-2075.1990.tb07483.x,1.2133959745684537e-08
10.1056/nejm199511093331910,1.8682506463900163e-10
10.1007/bf01067395,2.0579634868817132e-05
10.1073/pnas.77.9.5201,2.05796372695732e-05
10.1016/0092-8674(84)90550-6,2.0579634868817132e-05
10.1002/j.1460-2075.1984.tb01812.x,2.0579634868817132e-05
10.1093/nar/9.1.213-b,2.0579634868817132e-05
10.1126/science.6377496,2.0579634868817132e-05
3014865,7.210535376348463e-05
3092282,2.0579634868817132e-05
10.1073/pnas.83.17.6377,2.0579634868817132e-05
10.1016/0006-291x(86)90796-5,2.0579634868817132e-05
6161125,2.0579634868817132e-05
10.1073/pnas.77.3.1496,2.0579634868817132e-05
10.1002/ana.410100605,2.0579634868817132e-05
10.1093/nar/8.7.1499,2.0579634868817132e-05
10.1016/0022-510x(82)90155-1,6.145292119466195e-06
10.1002/cne.903010106,6.115973264229269e-10
10.1073/pnas.85.6.1998,8.705526202116064e-07
10.1016/0306-4522(92)90077-f,6.115973264229269e-10
10.1016/0306-4522(90)90258-6,6.115973264229269e-10
10.1016/0006-8993(87)90914-0,6.115973264229269e-10
10.1016/0304-3940(90)90481-n,6.115973264229269e-10
10.1146/annurev.ne.11.030188.001033,6.115973264229269e-10
10.1073/pnas.82.13.4531,5.15263304919939e-05
10.1007/bf00749675,6.115973264229269e-10
10.1136/jnnp.53.2.161,6.115973264229269e-10
10.1016/0891-0618(91)90017-7,6.115973264229269e-10
10.1126/science.1896849,6.115973368611677e-10
10.1002/ana.410170309,6.355017797855022e-10
10.1016/0014-5793(96)00608-4,1.608902907174956e-10
10.1097/00001756-199607080-00031,1.3692694034916134e-10
10.1093/hmg/5.supplement_1.1449,1.6204671002011936e-10
10.1038/ng1195-230,1.608902907174956e-10
1941081,2.3963350368334252e-11
10.1016/s0140-6736(96)90716-3,2.3963350368334252e-11
10.1016/s0140-6736(95)92810-3,2.3963350368334252e-11
10.1006/bbrc.1996.0299,2.3963350368334252e-11
10.1212/wnl.46.1.136,2.3963350368334252e-11
10.1212/wnl.44.7.1215,2.3963350368334252e-11
10.1002/ana.410360307,2.3963350368334252e-11
10.1212/wnl.37.6.980,2.3963350368334252e-11
10.1007/bf00688179,2.3963350368334252e-11
10.1016/0006-3223(85)90139-8,2.3963350368334252e-11
10.1523/jneurosci.11-10-03218.1991,2.3963350368334252e-11
8669467,2.3963350368334252e-11
8609783,2.3963350368334252e-11
10.1046/j.1471-4159.1995.64041888.x,2.3963350368334252e-11
10.1016/s0140-6736(96)90643-1,2.3963350368334252e-11
8609784,2.3963350368334252e-11
8609782,2.3963350368334252e-11
8609781,2.3963350368334252e-11
10.1379/1466-1268(1996)001<0018:hspmca>2.3.co,1.8328786261048057e-12
10.1111/j.1749-6632.1996.tb34440.x,1.8328786261048057e-12
10.1016/s0006-291x(88)80289-4,1.8328786261048057e-12
2359260,1.8328786261048057e-12
10.1006/excr.1995.1160,1.8328786261048057e-12
10.1159/000106934,1.8328786261048057e-12
10.1006/exnr.1994.1022,1.8328786261048057e-12
10.1159/000106962,1.8328786261048057e-12
10.3109/02713689409015090,1.8328786261048057e-12
10.1128/mcb.13.5.2909,1.8328786261048057e-12
10.1016/0306-4522(94)00556-k,2.5956797765161033e-12
10.1042/bj3150901,5.1051021530489705e-12
10.1007/bf00357005,5.1051021530489705e-12
10.1006/abbi.1998.0775,9.394416650233304e-17
10.1046/j.1471-4159.1995.65020903.x,9.394416650233304e-17
10.1046/j.1471-4159.1994.62010376.x,9.394416650233304e-17
10.1111/j.1432-1033.1992.tb16687.x,9.394416650233304e-17
10.1002/jcb.240540108,9.394416650233304e-17
10.1074/jbc.270.52.31386,9.394416650233304e-17
10.1021/bi00048a032,1.409162497534996e-16
10.1021/bi00408a035,4.4666078001832096e-10
10.1016/0006-8993(88)91083-9,7.700609698593153e-12
10.1016/0306-4522(91)90297-2,1.2727457358718692e-11
10.1016/0003-9861(85)90554-5,5.1050290853639135e-12
10.1042/bj3130305,9.916328686357377e-17
10.1042/bj2530033,3.017485691683345e-11
10.1046/j.1471-4159.1995.64031209.x,9.394416650233304e-17
10.1002/ijc.2910520220,7.703566637284876e-12
10.1038/nm0396-347,9.394416650233304e-17
10.1210/endo.136.4.7895660,9.394416650233304e-17
10.1006/abbi.1995.1234,9.394416650233304e-17
10.1016/s0014-5793(99)00018-6,1.7223097192094391e-16
10.1016/0014-5793(92)80762-6,2.510570145527252e-11
10.1001/archneur.1990.00530080046009,9.394416650233304e-17
10.1016/0736-5748(93)90004-w,5.1050290853639135e-12
9211495,9.394416650233304e-17
3346223,9.394416650233304e-17
10.1016/0047-6374(96)01764-2,9.394416650233304e-17
10.1074/jbc.272.6.3724,9.916328686357377e-17
8096510,9.394416650233304e-17
8095260,5.105023866243553e-12
10.1002/9780470122990.ch1,1.8307948823228495e-10
10.1074/jbc.271.28.16451,5.1051021530489705e-12
1670769,1.3619013909109898e-10
10.1016/0167-4781(95)00219-7,9.394416650233304e-17
9920660,9.394416650233304e-17
10.1073/pnas.88.11.4840,1.0210063389848189e-11
10.1083/jcb.134.4.971,9.394416650233304e-17
7929131,9.394416650233304e-17
7929108,9.394416650233304e-17
10.1073/pnas.89.20.9804,1.0210032075126022e-11
10.1073/pnas.87.23.9333,1.3901237205604298e-10
10.1016/0167-4889(92)90134-w,1.272748867344086e-11
10.1093/hmg/5.9.1311,9.394416650233304e-17
10.1002/pro.5560031002,9.394416650233304e-17
10.1074/jbc.273.21.13331,9.394416650233304e-17
10.1126/science.8100369,9.394416650233304e-17
1972706,9.394416650233304e-17
10.1006/bbrc.1994.2298,5.1051021530489705e-12
10.1074/jbc.271.50.32385,9.394416650233304e-17
10.1016/s0167-4781(97)00132-2,9.394416650233304e-17
10.1007/s004010050910,9.394416650233304e-17
10.1093/jn/122.11.2144,9.394416650233304e-17
10.1111/1523-1747.ep12392470,5.105149125132222e-12
10.1074/jbc.274.18.12774,9.394416650233304e-17
10.1021/bi00473a015,1.252588886697774e-16
10.1161/01.cir.94.4.718,9.394416650233304e-17
9176400,2.5986367152078263e-12
10.1016/0306-4522(94)00332-y,9.394416650233304e-17
10.1016/0169-328x(93)90171-k,9.394416650233304e-17
1322889,9.394416650233304e-17
10.1073/pnas.94.9.4692,9.394416650233304e-17
10.1038/ng1196-277,9.394416650233304e-17
10.1083/jcb.119.2.463,1.0279265472008591e-11
10.1038/ng0595-104,9.394416650233304e-17
10.1038/ng0194-14,1.1670200191681957e-11
10.1038/ng1196-285,9.394416650233304e-17
10.1006/excr.1996.3448,9.394416650233304e-17
2859286,9.394416650233304e-17
10.1016/0006-8993(93)90352-n,9.916328686357377e-17
10.1042/bj2620633,4.290222033138563e-11
10.1038/emm.1998.26,9.394416650233304e-17
10.1006/bbrc.1996.0998,9.916328686357377e-17
10.1074/jbc.272.15.10311,1.7223097192094391e-16
10.1016/s0169-328x(99)00215-6,9.394416650233304e-17
10.1042/bj3130803,2.5757927788902157e-12
10.1002/(sici)1096-9896(199612)180:4<415::aid-path684>3.0.co,2.5986367152078263e-12
1352294,9.394416650233304e-17
1352290,5.105107372169332e-12
1341877,9.394416650233304e-17
10.1016/0167-4838(93)90055-v,9.394416650233304e-17
10.1016/0167-4781(93)90221-x,9.394416650233304e-17
10.1006/exnr.1996.0154,9.394416650233304e-17
10.1074/jbc.272.14.9410,9.916328686357377e-17
10.1074/jbc.272.26.16295,1.409162497534996e-16
10.1016/0167-4838(88)90134-3,5.105023866243553e-12
10.1042/bj3310283,9.394416650233304e-17
10.1042/bj3210561,9.394416650233304e-17
10.1093/emboj/16.23.6936,9.394416650233304e-17
10.1111/j.1432-1033.1991.tb16338.x,3.0210631377349566e-11
10.1074/jbc.274.30.21291,9.394416650233304e-17
10.1074/jbc.273.3.1776,9.394416650233304e-17
10.1074/jbc.270.17.9748,5.1051021530489705e-12
10.1093/oxfordjournals.jbchem.a125018,9.394416650233304e-17
10.1016/s0898-6568(97)00049-1,9.394416650233304e-17
10.1016/0197-4580(94)00182-z,9.394416650233304e-17
2572599,9.394416650233304e-17
10.1021/bi9823176,1.252588886697774e-16
10.1074/jbc.270.45.27058,1.7223097192094391e-16
10.1074/jbc.271.49.31191,1.0960152758605523e-16
10.1126/science.7911602,1.252588886697774e-16
10.1128/mcb.17.10.6040,2.5986836872910772e-12
10.1096/fasebj.12.12.1163,9.394416650233304e-17
10.1074/jbc.273.13.7604,1.409162497534996e-16
10.1073/pnas.91.15.7296,5.506325868407853e-11
10537045,1.0960152758605523e-16
2982805,9.394416650233304e-17
10.1096/fasebj.9.11.7649405,9.394416650233304e-17
2879844,5.27340994289508e-11
10.1007/bf01119629,9.394416650233304e-17
10.1007/bf00224763,5.105023866243553e-12
10.1074/jbc.272.24.15045,9.394416650233304e-17
10.1021/bi970545e,2.5757614641680484e-12
7972204,9.394416650233304e-17
10527931,9.394416650233304e-17
2887561,5.105023866243553e-12
2873138,6.261625523397701e-11
10.1042/bj3310105,1.0960152758605523e-16
10.1055/s-2007-999035,5.1051021530489705e-12
10.1074/jbc.271.8.4355,9.916328686357377e-17
10.1021/bi9522965,1.252588886697774e-16
10.1111/j.1749-6632.1978.tb16813.x,3.281224728926242e-11
10.1111/j.1749-6632.1994.tb44400.x,9.394416650233304e-17
8645152,9.394416650233304e-17
10.1093/hmg/4.10.1911,9.394416650233304e-17
6149218,9.394416650233304e-17
10.1146/annurev.bi.56.070187.003151,9.394416650233304e-17
10.1074/jbc.273.21.12798,1.252588886697774e-16
6102569,3.0127680520370486e-10
10.1111/j.1471-4159.1987.tb05567.x,5.105023866243553e-12
10.1111/j.1471-4159.1985.tb08774.x,2.3065363485574322e-11
10.1021/bi00389a006,4.666906434656724e-11
10.1073/pnas.87.21.8472,9.145294273798925e-11
10.1073/pnas.88.1.82,4.666908000392833e-11
10.1016/s0006-291x(88)80066-4,9.394416650233304e-17
10.1016/s0006-291x(86)80474-0,9.394416650233304e-17
10.1016/0167-4838(90)90074-p,9.394416650233304e-17
10.1073/pnas.78.3.1356,3.9584887870407486e-10
10.1021/bc00013a006,5.105023866243553e-12
10.1021/bi960900l,1.5657361083722178e-17
10.1002/(sici)1097-4652(199608)168:2<442::aid-jcp23>3.0.co,1.5657361083722178e-17
10.1016/s0021-9258(19)50303-9,4.478389404878308e-11
10.1021/bi00180a020,1.5657361083722178e-17
1979327,1.7844448890530703e-10
10.1016/0014-5793(86)81220-0,1.5657361083722178e-17
10.1016/0167-4838(90)90202-q,1.5657361083722178e-17
10.1016/s0006-291x(05)80170-6,1.5657361083722178e-17
10.1128/iai.64.11.4520-4524.1996,1.5657361083722178e-17
10.1515/bchm3.1992.373.1.27,1.5657361083722178e-17
10.1016/0006-291x(91)90476-n,1.5657361083722178e-17
10.1111/1523-1747.ep12471990,1.5657361083722178e-17
10.1111/1523-1747.ep12612749,1.5657361083722178e-17
10.1073/pnas.84.19.6712,4.478389404878308e-11
10.1111/1523-1747.ep12611375,1.5657361083722178e-17
10.1111/1523-1747.ep12499806,1.5869723775544602e-10
10.1111/1523-1747.ep12464554,1.262067698059284e-10
10.1172/jci118056,1.5657361083722178e-17
10.1172/jci118926,1.5657361083722178e-17
10.1016/s0006-291x(05)80981-7,4.478389404878308e-11
